save_dir: checkpoints/ardae/poisson
device: cuda
data: datasets/processed/bsd400_patches_8x8.npy
raw_data_shape: (204800, 64)
epoch 0122/1000 train_loss=0.004357 val_loss=0.004546 best_val=0.004165@0100 train_nmse=0.061532 val_nmse=0.063772 train_cos=0.989746 val_cos=0.993429
epoch 0123/1000 train_loss=0.004369 val_loss=0.004390 best_val=0.004165@0100 train_nmse=0.061245 val_nmse=0.061600 train_cos=0.989370 val_cos=0.991630
epoch 0124/1000 train_loss=0.004317 val_loss=0.004402 best_val=0.004165@0100 train_nmse=0.060899 val_nmse=0.061974 train_cos=0.988699 val_cos=0.990588
epoch 0125/1000 train_loss=0.004401 val_loss=0.004364 best_val=0.004165@0100 train_nmse=0.061610 val_nmse=0.060731 train_cos=0.988372 val_cos=0.989953
epoch 0126/1000 train_loss=0.004442 val_loss=0.004354 best_val=0.004165@0100 train_nmse=0.062182 val_nmse=0.059984 train_cos=0.989581 val_cos=0.990762
epoch 0127/1000 train_loss=0.004402 val_loss=0.004540 best_val=0.004165@0100 train_nmse=0.061923 val_nmse=0.062596 train_cos=0.986984 val_cos=0.989365
epoch 0128/1000 train_loss=0.004338 val_loss=0.004481 best_val=0.004165@0100 train_nmse=0.061403 val_nmse=0.061828 train_cos=0.987773 val_cos=0.983929
epoch 0129/1000 train_loss=0.004371 val_loss=0.004464 best_val=0.004165@0100 train_nmse=0.061219 val_nmse=0.062255 train_cos=0.989419 val_cos=0.987687
epoch 0130/1000 train_loss=0.004350 val_loss=0.004540 best_val=0.004165@0100 train_nmse=0.061167 val_nmse=0.063073 train_cos=0.988671 val_cos=0.990138
epoch 0131/1000 train_loss=0.004356 val_loss=0.004395 best_val=0.004165@0100 train_nmse=0.061316 val_nmse=0.063029 train_cos=0.987239 val_cos=0.992385
epoch 0132/1000 train_loss=0.004383 val_loss=0.004374 best_val=0.004165@0100 train_nmse=0.061678 val_nmse=0.061233 train_cos=0.986230 val_cos=0.989148
epoch 0133/1000 train_loss=0.004407 val_loss=0.004483 best_val=0.004165@0100 train_nmse=0.061863 val_nmse=0.062925 train_cos=0.991323 val_cos=0.992629
epoch 0134/1000 train_loss=0.004310 val_loss=0.004470 best_val=0.004165@0100 train_nmse=0.060690 val_nmse=0.062839 train_cos=0.990527 val_cos=0.986832
epoch 0135/1000 train_loss=0.004346 val_loss=0.004362 best_val=0.004165@0100 train_nmse=0.061370 val_nmse=0.061267 train_cos=0.987918 val_cos=0.987230
epoch 0136/1000 train_loss=0.004343 val_loss=0.004468 best_val=0.004165@0100 train_nmse=0.060531 val_nmse=0.062495 train_cos=0.986201 val_cos=0.991482
epoch 0137/1000 train_loss=0.004455 val_loss=0.004309 best_val=0.004165@0100 train_nmse=0.062397 val_nmse=0.062585 train_cos=0.988113 val_cos=0.989405
epoch 0138/1000 train_loss=0.004340 val_loss=0.004251 best_val=0.004165@0100 train_nmse=0.060861 val_nmse=0.061475 train_cos=0.987681 val_cos=0.978192
epoch 0139/1000 train_loss=0.004365 val_loss=0.004296 best_val=0.004165@0100 train_nmse=0.061773 val_nmse=0.060531 train_cos=0.988719 val_cos=0.991052
epoch 0140/1000 train_loss=0.004344 val_loss=0.004393 best_val=0.004165@0100 train_nmse=0.060885 val_nmse=0.061395 train_cos=0.990190 val_cos=0.991053
epoch 0141/1000 train_loss=0.004355 val_loss=0.004412 best_val=0.004165@0100 train_nmse=0.060892 val_nmse=0.060107 train_cos=0.986904 val_cos=0.983137
epoch 0142/1000 train_loss=0.004343 val_loss=0.004372 best_val=0.004165@0100 train_nmse=0.060860 val_nmse=0.061364 train_cos=0.986895 val_cos=0.992488
